"","YEAR","LocationAbbr","LocationDesc","TopicType","TopicDesc","MeasureDesc","DataSource","Data_Value_Unit","Data_Value_Type","Data_Value_Footnote_Symbol","Data_Value_Footnote","Data_Value_Std_Err","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Gender","Race","Age","Education","GeoLocation","TopicTypeId","TopicId","MeasureId","StratificationID1","StratificationID2","StratificationID3","StratificationID4","SubMeasureID","DisplayOrder","Current","Ever","Frequent","<NA>"
"8882",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.4,1.4,3,3859,"Female","All Races","All Ages","High School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS10",10,2.2,NA,NA,NA
"8883",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.7,11.1,13.7,4671,"Overall","All Races","All Ages","Middle School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS11",11,NA,12.4,NA,NA
"8884",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.2,26.8,31.5,7423,"Overall","All Races","All Ages","High School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS11",11,NA,29.2,NA,NA
"8885",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.6,38,44.4,3563,"Male","All Races","All Ages","High School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS11",11,NA,41.2,NA,NA
"8886",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.1,15.2,19.4,2324,"Male","All Races","All Ages","Middle School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS11",11,NA,17.3,NA,NA
"8887",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1,15,18.8,3835,"Female","All Races","All Ages","High School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS11",11,NA,16.9,NA,NA
"8888",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.7,6,8.7,2339,"Female","All Races","All Ages","Middle School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS11",11,NA,7.3,NA,NA
"8889",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.3,2.4,3.6,7505,"Overall","All Races","All Ages","High School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,3,NA
"8890",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.1,0.2,0.8,4702,"Overall","All Races","All Ages","Middle School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.5,NA
"8891",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.6,4.6,6.9,3612,"Male","All Races","All Ages","High School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,5.7,NA
"8892",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.2,0.2,1.1,2345,"Male","All Races","All Ages","Middle School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.7,NA
"8893",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.1,0.1,0.6,2350,"Female","All Races","All Ages","Middle School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.3,NA
"8894",2000,"MN","Minnesota","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.1,0,0.3,3859,"Female","All Races","All Ages","High School","(46.35564873600049, -94.79420050299967)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,0.2,NA
"8895",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,5.5,47.6,69.1,230,"Overall","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","1EDU","YTS01",1,NA,NA,NA,58.4
"8896",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,2.9,53.9,65.4,356,"Overall","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","2EDU","YTS01",1,NA,NA,NA,59.7
"8897",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,3.1,56.9,68.9,190,"Male","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","2EDU","YTS02",2,NA,NA,NA,62.9
"8898",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,8.4,39.6,72.6,114,"Male","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","1EDU","YTS02",2,NA,NA,NA,56.1
"8899",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,4,53.2,68.7,115,"Female","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","1EDU","YTS03",3,NA,NA,NA,60.9
"8900",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,4.3,47.2,64,165,"Female","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","2EDU","YTS03",3,NA,NA,NA,55.6
"8901",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,1.9,61.2,68.5,401,"Overall","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","2EDU","YTS04",4,NA,NA,NA,64.9
"8902",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,3.8,50.4,65.1,262,"Overall","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","1EDU","YTS04",4,NA,NA,NA,57.7
"8903",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,6.2,41.7,66.2,129,"Male","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","1EDU","YTS05",5,NA,NA,NA,53.9
"8904",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,2.8,56.8,67.7,217,"Male","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","2EDU","YTS05",5,NA,NA,NA,62.3
"8905",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,4.4,53.7,71.1,133,"Female","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","1EDU","YTS06",6,NA,NA,NA,62.4
"8906",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,3.4,61.1,74.3,183,"Female","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","2EDU","YTS06",6,NA,NA,NA,67.7
"8907",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.2,15.8,20.4,1743,"Overall","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS07",7,18.1,NA,NA,NA
"8908",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.8,25.6,32.9,1614,"Overall","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,29.2,NA,NA,NA
"8909",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.8,15.7,22.7,802,"Male","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS07",7,19.2,NA,NA,NA
"8910",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.4,27.7,37,754,"Male","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,32.3,NA,NA,NA
"8911",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.3,14.3,19.4,938,"Female","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS07",7,16.9,NA,NA,NA
"8912",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,3,20.3,32.1,855,"Female","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,26.2,NA,NA,NA
"8913",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.1,69.3,73.6,1596,"Overall","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,71.5,NA,NA
"8914",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.7,50.1,56.7,1733,"Overall","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS08",8,NA,53.4,NA,NA
"8915",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,70.1,76,758,"Male","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS08",8,NA,73.1,NA,NA
"8916",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.5,53.3,62.9,793,"Male","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS08",8,NA,58.1,NA,NA
"8917",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2,66,73.9,835,"Female","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS08",8,NA,70,NA,NA
"8918",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.8,45.1,52,938,"Female","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS08",8,NA,48.6,NA,NA
"8919",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.5,10.8,16.8,1614,"Overall","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,13.8,NA
"8920",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.6,2.7,4.9,1743,"Overall","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,3.8,NA
"8921",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.7,11.8,18.4,754,"Male","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,15.1,NA
"8922",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.7,2.8,5.4,802,"Male","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,4.1,NA
"8923",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.9,8.9,16.2,855,"Female","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,12.5,NA
"8924",2000,"MS","Mississippi","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.6,2.4,4.8,938,"Female","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","1EDU","YTS09",9,NA,NA,3.6,NA
"8925",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.2,6.7,11.4,1650,"Overall","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS10",10,9.1,NA,NA,NA
"8926",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1,5.5,9.5,1842,"Overall","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS10",10,7.5,NA,NA,NA
"8927",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,2.2,12.6,21.2,767,"Male","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS10",10,16.9,NA,NA,NA
"8928",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.9,8.1,15.4,853,"Male","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS10",10,11.8,NA,NA,NA
"8929",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.4,0.6,2.1,877,"Female","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS10",10,1.3,NA,NA,NA
"8930",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.6,1.6,3.9,985,"Female","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS10",10,2.8,NA,NA,NA
"8931",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,2.2,20.7,29.2,1628,"Overall","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS11",11,NA,25,NA,NA
"8932",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.4,17,22.4,1801,"Overall","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS11",11,NA,19.7,NA,NA
"8933",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,2.4,24.7,34.1,827,"Male","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS11",11,NA,29.4,NA,NA
"8934",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,3.5,33.3,47.1,756,"Male","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS11",11,NA,40.2,NA,NA
"8935",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.9,7.9,11.5,973,"Female","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS11",11,NA,9.7,NA,NA
"8936",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.3,8.2,13.3,869,"Female","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS11",11,NA,10.8,NA,NA
"8937",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.6,2.6,5.2,1650,"Overall","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,3.9,NA
"8938",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.5,0.6,2.4,1842,"Overall","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,1.5,NA
"8939",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.3,5.1,10.1,767,"Male","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,7.6,NA
"8940",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.8,1,4.1,853,"Male","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,2.6,NA
"8941",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.2,0,0.7,877,"Female","All Races","All Ages","High School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","2EDU","YTS12",12,NA,NA,0.3,NA
"8942",2000,"MS","Mississippi","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,0.2,0,0.6,985,"Female","All Races","All Ages","Middle School","(32.745510099000455, -89.53803082499968)","BEH","151BEH","169USS","3GEN","8AGE","6RAC","1EDU","YTS12",12,NA,NA,0.2,NA
"8943",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,2.2,49.3,57.9,758,"Overall","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","105BEH","170CES","1GEN","8AGE","6RAC","2EDU","YTS01",1,NA,NA,NA,53.6
"8944",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,2.8,43.4,54.5,345,"Male","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","105BEH","170CES","2GEN","8AGE","6RAC","2EDU","YTS02",2,NA,NA,NA,48.9
"8945",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cessation (Youth)","Percent of Current Smokers Who Want to Quit","YTS","%","Percentage",NA,NA,2.6,52.6,62.8,412,"Female","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","105BEH","170CES","3GEN","8AGE","6RAC","2EDU","YTS03",3,NA,NA,NA,57.7
"8946",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,2.1,50.3,58.4,844,"Overall","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","105BEH","169QUA","1GEN","8AGE","6RAC","2EDU","YTS04",4,NA,NA,NA,54.3
"8947",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,2.6,47.1,57.3,385,"Male","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","105BEH","169QUA","2GEN","8AGE","6RAC","2EDU","YTS05",5,NA,NA,NA,52.2
"8948",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cessation (Youth)","Quit Attempt in Past Year Among Current Cigarette Smokers","YTS","%","Percentage",NA,NA,2.8,50.4,61.6,458,"Female","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","105BEH","169QUA","3GEN","8AGE","6RAC","2EDU","YTS06",6,NA,NA,NA,56
"8949",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.6,25.8,32.3,3178,"Overall","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS07",7,29,NA,NA,NA
"8950",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1.4,24.5,29.8,1531,"Male","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS07",7,27.1,NA,NA,NA
"8951",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.2,26.5,35.1,1640,"Female","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS07",7,30.8,NA,NA,NA
"8952",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.1,58.2,66.5,3115,"Overall","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS08",8,NA,62.4,NA,NA
"8953",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.2,58.7,67.3,1504,"Male","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS08",8,NA,63,NA,NA
"8954",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,2.6,56.8,67.1,1607,"Female","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS08",8,NA,61.9,NA,NA
"8955",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,11.5,15,3178,"Overall","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","106BEH","166SSA","1GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,13.2,NA
"8956",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,0.9,12.4,16.1,1531,"Male","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","106BEH","166SSA","2GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,14.2,NA
"8957",2000,"NE","Nebraska","Tobacco Use – Survey Data","Cigarette Use (Youth)","Smoking Status","YTS","%","Percentage",NA,NA,1,10.3,14.4,1640,"Female","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","106BEH","166SSA","3GEN","8AGE","6RAC","2EDU","YTS09",9,NA,NA,12.3,NA
"8958",2000,"NE","Nebraska","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1,8.4,12.1,3242,"Overall","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","151BEH","169USS","1GEN","8AGE","6RAC","2EDU","YTS10",10,10.3,NA,NA,NA
"8959",2000,"NE","Nebraska","Tobacco Use – Survey Data","Smokeless Tobacco Use (Youth)","User Status","YTS","%","Percentage",NA,NA,1.9,14.4,21.7,1570,"Male","All Races","All Ages","High School","(41.6410409880005, -99.36572062299967)","BEH","151BEH","169USS","2GEN","8AGE","6RAC","2EDU","YTS10",10,18,NA,NA,NA
